Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Units Sold,Total Sales,Operating Profit,Operating Margin
Walmart,1185732,4/4/2022,Northeast,New Jersey,Newark,Dasani Water,41,UPS,$0.40 ,"2,750","$1,100 ",$385 ,0.35
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Coca-Cola,58,UPS,$0.55 ,"5,450","$2,998 ","$1,199 ",0.40
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Diet Coke,18,UPS,$0.50 ,"2,500","$1,250 ",$500 ,0.40
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Sprite,37,UPS,$0.45 ,"2,750","$1,238 ",$371 ,0.30
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Fanta,16,UPS,$0.45 ,"2,250","$1,013 ",$304 ,0.30
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Powerade,34,UPS,$0.55 ,"2,500","$1,375 ",$413 ,0.30
Walmart,1185732,5/3/2022,Northeast,New Jersey,Newark,Dasani Water,30,UPS,$0.60 ,"3,750","$2,250 ",$788 ,0.35
Walmart,1185732,6/5/2022,Northeast,New Jersey,Newark,Coca-Cola,32,UPS,$0.55 ,"6,250","$3,438 ","$1,375 ",0.40
Walmart,1185732,6/5/2022,Northeast,New Jersey,Newark,Diet Coke,54,UPS,$0.50 ,"3,750","$1,875 ",$750 ,0.40
Walmart,1185732,6/5/2022,Northeast,New Jersey,Newark,Sprite,44,UPS,$0.45 ,"3,000","$1,350 ",$405 ,0.30
Walmart,1185732,6/5/2022,Northeast,New Jersey,Newark,Fanta,50,UPS,$0.45 ,"2,750","$1,238 ",$371 ,0.30
Walmart,1185732,6/5/2022,Northeast,New Jersey,Newark,Powerade,58,UPS,$0.55 ,"2,750","$1,513 ",$454 ,0.30
Walmart,1185732,6/5/2022,Northeast,New Jersey,Newark,Dasani Water,31,UPS,$0.60 ,"4,250","$2,550 ",$893 ,0.35
Walmart,1185732,7/3/2022,Northeast,New Jersey,Newark,Coca-Cola,43,UPS,$0.55 ,"6,500","$3,575 ","$1,430 ",0.40
Walmart,1185732,7/3/2022,Northeast,New Jersey,Newark,Diet Coke,31,UPS,$0.50 ,"4,000","$2,000 ",$800 ,0.40
Walmart,1185732,7/3/2022,Northeast,New Jersey,Newark,Sprite,41,UPS,$0.45 ,"3,250","$1,463 ",$439 ,0.30
Walmart,1185732,7/3/2022,Northeast,New Jersey,Newark,Fanta,22,UPS,$0.45 ,"2,750","$1,238 ",$371 ,0.30
Walmart,1185732,7/3/2022,Northeast,New Jersey,Newark,Powerade,50,UPS,$0.55 ,"3,000","$1,650 ",$495 ,0.30
Walmart,1185732,7/3/2022,Northeast,New Jersey,Newark,Dasani Water,47,UPS,$0.60 ,"4,750","$2,850 ",$998 ,0.35
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Coca-Cola,45,UPS,$0.55 ,"6,250","$3,438 ","$1,375 ",0.40
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Diet Coke,18,UPS,$0.50 ,"4,000","$2,000 ",$800 ,0.40
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Sprite,42,UPS,$0.45 ,"3,250","$1,463 ",$439 ,0.30
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Fanta,30,UPS,$0.45 ,"2,250","$1,013 ",$304 ,0.30
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Powerade,52,UPS,$0.55 ,"2,000","$1,100 ",$330 ,0.30
Walmart,1185732,8/4/2022,Northeast,New Jersey,Newark,Dasani Water,34,UPS,$0.60 ,"3,750","$2,250 ",$788 ,0.35
Walmart,1185732,9/3/2022,Northeast,New Jersey,Newark,Coca-Cola,18,UPS,$0.55 ,"5,000","$2,750 ","$1,100 ",0.40
Walmart,1185732,9/3/2022,Northeast,New Jersey,Newark,Diet Coke,22,UPS,$0.50 ,"3,000","$1,500 ",$600 ,0.40
Walmart,1185732,9/3/2022,Northeast,New Jersey,Newark,Sprite,34,UPS,$0.45 ,"2,000",$900 ,$270 ,0.30
Walmart,1185732,9/3/2022,Northeast,New Jersey,Newark,Fanta,42,UPS,$0.45 ,"1,750",$788 ,$236 ,0.30
Walmart,1185732,9/3/2022,Northeast,New Jersey,Newark,Powerade,46,UPS,$0.55 ,"1,750",$963 ,$289 ,0.30
Walmart,1185732,9/3/2022,Northeast,New Jersey,Newark,Dasani Water,40,UPS,$0.60 ,"2,750","$1,650 ",$578 ,0.35
Walmart,1185732,10/5/2022,Northeast,New Jersey,Newark,Coca-Cola,32,UPS,$0.60 ,"4,500","$2,700 ","$1,080 ",0.40
Walmart,1185732,10/5/2022,Northeast,New Jersey,Newark,Diet Coke,50,UPS,$0.55 ,"2,750","$1,513 ",$605 ,0.40
Walmart,1185732,10/5/2022,Northeast,New Jersey,Newark,Sprite,42,UPS,$0.55 ,"1,750",$963 ,$289 ,0.30
Walmart,1185732,10/5/2022,Northeast,New Jersey,Newark,Fanta,53,UPS,$0.55 ,"1,500",$825 ,$248 ,0.30
Walmart,1185732,10/5/2022,Northeast,New Jersey,Newark,Powerade,26,UPS,$0.65 ,"1,500",$975 ,$293 ,0.30
Walmart,1185732,10/5/2022,Northeast,New Jersey,Newark,Dasani Water,25,UPS,$0.70 ,"2,750","$1,925 ",$674 ,0.35
Walmart,1185732,11/4/2022,Northeast,New Jersey,Newark,Coca-Cola,51,UPS,$0.65 ,"4,250","$2,763 ","$1,105 ",0.40
Walmart,1185732,11/4/2022,Northeast,New Jersey,Newark,Diet Coke,56,UPS,$0.55 ,"3,000","$1,650 ",$660 ,0.40
Walmart,1185732,11/4/2022,Northeast,New Jersey,Newark,Sprite,52,UPS,$0.55 ,"2,950","$1,623 ",$487 ,0.30
Walmart,1185732,11/4/2022,Northeast,New Jersey,Newark,Fanta,15,UPS,$0.55 ,"2,750","$1,513 ",$454 ,0.30
Walmart,1185732,11/4/2022,Northeast,New Jersey,Newark,Powerade,35,UPS,$0.65 ,"2,500","$1,625 ",$488 ,0.30
Walmart,1185732,11/4/2022,Northeast,New Jersey,Newark,Dasani Water,55,UPS,$0.70 ,"3,500","$2,450 ",$858 ,0.35
Walmart,1185732,12/3/2022,Northeast,New Jersey,Newark,Coca-Cola,58,UPS,$0.65 ,"5,750","$3,738 ","$1,495 ",0.40
Walmart,1185732,12/3/2022,Northeast,New Jersey,Newark,Diet Coke,27,UPS,$0.55 ,"3,750","$2,063 ",$825 ,0.40
Walmart,1185732,12/3/2022,Northeast,New Jersey,Newark,Sprite,36,UPS,$0.55 ,"3,500","$1,925 ",$578 ,0.30
Walmart,1185732,12/3/2022,Northeast,New Jersey,Newark,Fanta,24,UPS,$0.55 ,"3,000","$1,650 ",$495 ,0.30
Walmart,1185732,12/3/2022,Northeast,New Jersey,Newark,Powerade,17,UPS,$0.65 ,"3,000","$1,950 ",$585 ,0.30
Walmart,1185732,12/3/2022,Northeast,New Jersey,Newark,Dasani Water,21,UPS,$0.70 ,"4,000","$2,800 ",$980 ,0.35
Walmart,1185732,1/10/2022,Northeast,Connecticut,Hartford,Coca-Cola,19,UPS,$0.35 ,"4,250","$1,488 ",$521 ,0.35
Walmart,1185732,1/10/2022,Northeast,Connecticut,Hartford,Diet Coke,58,UPS,$0.35 ,"2,250",$788 ,$276 ,0.35
Walmart,1185732,1/10/2022,Northeast,Connecticut,Hartford,Sprite,46,UPS,$0.25 ,"2,250",$563 ,$225 ,0.40
Walmart,1185732,1/10/2022,Northeast,Connecticut,Hartford,Fanta,30,UPS,$0.30 ,750,$225 ,$90 ,0.40
Walmart,1185732,1/10/2022,Northeast,Connecticut,Hartford,Powerade,50,UPS,$0.45 ,"1,250",$563 ,$169 ,0.30
Walmart,1185732,1/10/2022,Northeast,Connecticut,Hartford,Dasani Water,32,UPS,$0.35 ,"2,250",$788 ,$315 ,0.40
Walmart,1185732,2/8/2022,Northeast,Connecticut,Hartford,Coca-Cola,23,UPS,$0.35 ,"4,750","$1,663 ",$582 ,0.35
Walmart,1185732,2/8/2022,Northeast,Connecticut,Hartford,Diet Coke,55,UPS,$0.35 ,"1,250",$438 ,$153 ,0.35
Walmart,1185732,2/8/2022,Northeast,Connecticut,Hartford,Sprite,18,UPS,$0.25 ,"1,750",$438 ,$175 ,0.40
Walmart,1185732,2/8/2022,Northeast,Connecticut,Hartford,Fanta,52,UPS,$0.30 ,500,$150 ,$60 ,0.40
Walmart,1185732,2/8/2022,Northeast,Connecticut,Hartford,Powerade,34,UPS,$0.45 ,"1,250",$563 ,$169 ,0.30
Walmart,1185732,2/8/2022,Northeast,Connecticut,Hartford,Dasani Water,26,UPS,$0.35 ,"2,250",$788 ,$315 ,0.40
Walmart,1185732,3/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,27,UPS,$0.35 ,"4,450","$1,558 ",$545 ,0.35
Walmart,1185732,3/6/2022,Northeast,Connecticut,Hartford,Diet Coke,26,UPS,$0.35 ,"1,500",$525 ,$184 ,0.35
Walmart,1185732,3/6/2022,Northeast,Connecticut,Hartford,Sprite,30,UPS,$0.25 ,"1,750",$438 ,$175 ,0.40
Walmart,1185732,3/6/2022,Northeast,Connecticut,Hartford,Fanta,39,UPS,$0.30 ,250,$75 ,$30 ,0.40
Walmart,1185732,3/6/2022,Northeast,Connecticut,Hartford,Powerade,23,UPS,$0.45 ,750,$338 ,$101 ,0.30
Walmart,1185732,3/6/2022,Northeast,Connecticut,Hartford,Dasani Water,59,UPS,$0.35 ,"1,750",$613 ,$245 ,0.40
Walmart,1185732,4/7/2022,Northeast,Connecticut,Hartford,Coca-Cola,29,UPS,$0.35 ,"4,250","$1,488 ",$521 ,0.35
Walmart,1185732,4/7/2022,Northeast,Connecticut,Hartford,Diet Coke,39,UPS,$0.35 ,"1,250",$438 ,$153 ,0.35
Walmart,1185732,4/7/2022,Northeast,Connecticut,Hartford,Sprite,30,UPS,$0.25 ,"1,250",$313 ,$125 ,0.40
Walmart,1185732,4/7/2022,Northeast,Connecticut,Hartford,Fanta,20,UPS,$0.30 ,500,$150 ,$60 ,0.40
Walmart,1185732,4/7/2022,Northeast,Connecticut,Hartford,Powerade,28,UPS,$0.45 ,500,$225 ,$68 ,0.30
Walmart,1185732,4/7/2022,Northeast,Connecticut,Hartford,Dasani Water,20,UPS,$0.35 ,"2,000",$700 ,$280 ,0.40
Walmart,1185732,5/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,47,UPS,$0.50 ,"4,700","$2,350 ",$823 ,0.35
Walmart,1185732,5/6/2022,Northeast,Connecticut,Hartford,Diet Coke,53,UPS,$0.45 ,"1,750",$788 ,$276 ,0.35
Walmart,1185732,5/6/2022,Northeast,Connecticut,Hartford,Sprite,24,UPS,$0.40 ,"2,000",$800 ,$320 ,0.40
Walmart,1185732,5/6/2022,Northeast,Connecticut,Hartford,Fanta,60,UPS,$0.40 ,"1,500",$600 ,$240 ,0.40
Walmart,1185732,5/6/2022,Northeast,Connecticut,Hartford,Powerade,53,UPS,$0.50 ,"1,750",$875 ,$263 ,0.30
Walmart,1185732,5/6/2022,Northeast,Connecticut,Hartford,Dasani Water,50,UPS,$0.55 ,"3,000","$1,650 ",$660 ,0.40
Walmart,1185732,6/8/2022,Northeast,Connecticut,Hartford,Coca-Cola,27,UPS,$0.50 ,"5,500","$2,750 ",$963 ,0.35
Walmart,1185732,6/8/2022,Northeast,Connecticut,Hartford,Diet Coke,45,UPS,$0.45 ,"3,000","$1,350 ",$473 ,0.35
Walmart,1185732,6/8/2022,Northeast,Connecticut,Hartford,Sprite,21,UPS,$0.40 ,"2,250",$900 ,$360 ,0.40
Walmart,1185732,6/8/2022,Northeast,Connecticut,Hartford,Fanta,23,UPS,$0.40 ,"2,000",$800 ,$320 ,0.40
Walmart,1185732,6/8/2022,Northeast,Connecticut,Hartford,Powerade,32,UPS,$0.50 ,"2,000","$1,000 ",$300 ,0.30
Walmart,1185732,6/8/2022,Northeast,Connecticut,Hartford,Dasani Water,52,UPS,$0.55 ,"3,500","$1,925 ",$770 ,0.40
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,52,UPS,$0.50 ,"5,750","$2,875 ","$1,006 ",0.35
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Diet Coke,42,UPS,$0.45 ,"3,250","$1,463 ",$512 ,0.35
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Sprite,43,UPS,$0.40 ,"2,500","$1,000 ",$400 ,0.40
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Fanta,56,UPS,$0.40 ,"2,000",$800 ,$320 ,0.40
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Powerade,21,UPS,$0.50 ,"2,250","$1,125 ",$338 ,0.30
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Dasani Water,47,UPS,$0.55 ,"4,000","$2,200 ",$880 ,0.40
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Coca-Cola,45,UPS,$0.50 ,"5,500","$2,750 ",$963 ,0.35
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Diet Coke,48,UPS,$0.45 ,"3,250","$1,463 ",$512 ,0.35
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Sprite,38,UPS,$0.40 ,"2,500","$1,000 ",$400 ,0.40
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Fanta,59,UPS,$0.40 ,"1,500",$600 ,$240 ,0.40
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Powerade,55,UPS,$0.50 ,"1,250",$625 ,$188 ,0.30
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Dasani Water,32,UPS,$0.55 ,"3,000","$1,650 ",$660 ,0.40
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,38,UPS,$0.50 ,"4,250","$2,125 ",$744 ,0.35
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Diet Coke,49,UPS,$0.45 ,"2,250","$1,013 ",$354 ,0.35
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Sprite,22,UPS,$0.40 ,"1,250",$500 ,$200 ,0.40
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Fanta,56,UPS,$0.40 ,"1,000",$400 ,$160 ,0.40
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Powerade,28,UPS,$0.50 ,"1,000",$500 ,$150 ,0.30
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Dasani Water,56,UPS,$0.55 ,"2,000","$1,100 ",$440 ,0.40
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Coca-Cola,41,UPS,$0.55 ,"3,750","$2,063 ",$722 ,0.35
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Diet Coke,45,UPS,$0.50 ,"2,000","$1,000 ",$350 ,0.35
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Sprite,54,UPS,$0.50 ,"1,000",$500 ,$200 ,0.40
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Fanta,42,UPS,$0.50 ,750,$375 ,$150 ,0.40
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Powerade,15,UPS,$0.60 ,750,$450 ,$135 ,0.30
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Dasani Water,24,UPS,$0.65 ,"2,000","$1,300 ",$520 ,0.40
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Coca-Cola,38,UPS,$0.60 ,"3,500","$2,100 ",$735 ,0.35
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Diet Coke,45,UPS,$0.50 ,"2,250","$1,125 ",$394 ,0.35
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Sprite,23,UPS,$0.50 ,"2,200","$1,100 ",$440 ,0.40
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Fanta,23,UPS,$0.50 ,"2,000","$1,000 ",$400 ,0.40
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Powerade,22,UPS,$0.60 ,"1,750","$1,050 ",$315 ,0.30
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Dasani Water,31,UPS,$0.65 ,"2,750","$1,788 ",$715 ,0.40
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,57,UPS,$0.60 ,"5,000","$3,000 ","$1,050 ",0.35
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Diet Coke,46,UPS,$0.50 ,"3,000","$1,500 ",$525 ,0.35
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Sprite,39,UPS,$0.50 ,"2,750","$1,375 ",$550 ,0.40
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Fanta,53,UPS,$0.50 ,"2,250","$1,125 ",$450 ,0.40
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Powerade,26,UPS,$0.60 ,"2,250","$1,350 ",$405 ,0.30
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Dasani Water,58,UPS,$0.65 ,"3,250","$2,113 ",$845 ,0.40
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Coca-Cola,33,UPS,$0.40 ,"4,500","$1,800 ",$540 ,0.30
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Diet Coke,46,UPS,$0.40 ,"2,500","$1,000 ",$300 ,0.30
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Sprite,16,UPS,$0.30 ,"2,500",$750 ,$188 ,0.25
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Fanta,32,UPS,$0.35 ,"1,000",$350 ,$88 ,0.25
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Powerade,33,UPS,$0.50 ,"1,500",$750 ,$188 ,0.25
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Dasani Water,57,UPS,$0.40 ,"2,500","$1,000 ",$300 ,0.30
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Coca-Cola,26,UPS,$0.40 ,"5,000","$2,000 ",$600 ,0.30
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Diet Coke,58,UPS,$0.40 ,"1,500",$600 ,$180 ,0.30
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Sprite,58,UPS,$0.30 ,"2,000",$600 ,$150 ,0.25
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Fanta,45,UPS,$0.35 ,"2,500",$875 ,$219 ,0.25
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Powerade,46,UPS,$0.50 ,"1,500",$750 ,$188 ,0.25
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Dasani Water,20,UPS,$0.40 ,"2,500","$1,000 ",$300 ,0.30
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,27,UPS,$0.40 ,"4,700","$1,880 ",$564 ,0.30
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Diet Coke,35,UPS,$0.40 ,"1,750",$700 ,$210 ,0.30
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Sprite,26,UPS,$0.30 ,"2,000",$600 ,$150 ,0.25
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Fanta,22,UPS,$0.35 ,"3,000","$1,050 ",$263 ,0.25
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Powerade,27,UPS,$0.50 ,"1,000",$500 ,$125 ,0.25
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Dasani Water,21,UPS,$0.40 ,"2,000",$800 ,$240 ,0.30
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,33,UPS,$0.40 ,"4,500","$1,800 ",$540 ,0.30
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Diet Coke,50,UPS,$0.40 ,"1,500",$600 ,$180 ,0.30
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Sprite,47,UPS,$0.30 ,"1,500",$450 ,$113 ,0.25
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Fanta,19,UPS,$0.35 ,"1,250",$438 ,$109 ,0.25
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Powerade,42,UPS,$0.50 ,"1,250",$625 ,$156 ,0.25
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Dasani Water,20,UPS,$0.40 ,"2,750","$1,100 ",$330 ,0.30
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,25,UPS,$0.55 ,"4,950","$2,723 ",$817 ,0.30
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Diet Coke,38,UPS,$0.50 ,"2,000","$1,000 ",$300 ,0.30
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Sprite,51,UPS,$0.45 ,"2,250","$1,013 ",$253 ,0.25
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Fanta,30,UPS,$0.45 ,"1,750",$788 ,$197 ,0.25
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Powerade,32,UPS,$0.55 ,"2,000","$1,100 ",$275 ,0.25
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Dasani Water,32,UPS,$0.60 ,"3,250","$1,950 ",$585 ,0.30
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Coca-Cola,30,UPS,$0.55 ,"5,750","$3,163 ",$949 ,0.30
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Diet Coke,57,UPS,$0.50 ,"3,250","$1,625 ",$488 ,0.30
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Sprite,15,UPS,$0.45 ,"2,500","$1,125 ",$281 ,0.25
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Fanta,35,UPS,$0.45 ,"2,250","$1,013 ",$253 ,0.25
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Powerade,29,UPS,$0.55 ,"2,250","$1,238 ",$309 ,0.25
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Dasani Water,17,UPS,$0.60 ,"3,750","$2,250 ",$675 ,0.30
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,31,UPS,$0.55 ,"6,000","$3,300 ",$990 ,0.30
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Diet Coke,39,UPS,$0.50 ,"3,500","$1,750 ",$525 ,0.30
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Sprite,20,UPS,$0.45 ,"2,750","$1,238 ",$309 ,0.25
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Fanta,47,UPS,$0.45 ,"2,250","$1,013 ",$253 ,0.25
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Powerade,45,UPS,$0.55 ,"2,500","$1,375 ",$344 ,0.25
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Dasani Water,15,UPS,$0.60 ,"4,250","$2,550 ",$765 ,0.30
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,27,UPS,$0.55 ,"5,750","$3,163 ",$949 ,0.30
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Diet Coke,26,UPS,$0.50 ,"3,500","$1,750 ",$525 ,0.30
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Sprite,26,UPS,$0.45 ,"2,750","$1,238 ",$309 ,0.25
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Fanta,15,UPS,$0.45 ,"1,750",$788 ,$197 ,0.25
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Powerade,32,UPS,$0.55 ,"1,500",$825 ,$206 ,0.25
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Dasani Water,17,UPS,$0.60 ,"3,250","$1,950 ",$585 ,0.30
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,48,UPS,$0.55 ,"4,500","$2,475 ",$743 ,0.30
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Diet Coke,20,UPS,$0.50 ,"2,500","$1,250 ",$375 ,0.30
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Sprite,25,UPS,$0.45 ,"1,500",$675 ,$169 ,0.25
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Fanta,23,UPS,$0.45 ,"1,250",$563 ,$141 ,0.25
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Powerade,36,UPS,$0.55 ,"1,250",$688 ,$172 ,0.25
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Dasani Water,21,UPS,$0.60 ,"2,250","$1,350 ",$405 ,0.30
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Coca-Cola,21,UPS,$0.60 ,"4,000","$2,400 ",$720 ,0.30
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Diet Coke,44,UPS,$0.55 ,"2,250","$1,238 ",$371 ,0.30
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Sprite,57,UPS,$0.55 ,"1,250",$688 ,$172 ,0.25
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Fanta,53,UPS,$0.55 ,"1,000",$550 ,$138 ,0.25
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Powerade,38,UPS,$0.65 ,"1,000",$650 ,$163 ,0.25
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Dasani Water,54,UPS,$0.70 ,"2,250","$1,575 ",$473 ,0.30
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,38,UPS,$0.65 ,"3,750","$2,438 ",$731 ,0.30
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Diet Coke,46,UPS,$0.55 ,"3,000","$1,650 ",$495 ,0.30
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Sprite,19,UPS,$0.55 ,"2,950","$1,623 ",$406 ,0.25
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Fanta,52,UPS,$0.55 ,"2,750","$1,513 ",$378 ,0.25
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Powerade,49,UPS,$0.65 ,"2,500","$1,625 ",$406 ,0.25
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Dasani Water,16,UPS,$0.70 ,"3,500","$2,450 ",$735 ,0.30
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,51,UPS,$0.65 ,"5,750","$3,738 ","$1,121 ",0.30
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Diet Coke,37,UPS,$0.55 ,"3,750","$2,063 ",$619 ,0.30
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Sprite,32,UPS,$0.55 ,"3,500","$1,925 ",$481 ,0.25
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Fanta,22,UPS,$0.55 ,"3,000","$1,650 ",$413 ,0.25
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Powerade,36,UPS,$0.65 ,"3,000","$1,950 ",$488 ,0.25
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Dasani Water,48,UPS,$0.70 ,"4,000","$2,800 ",$840 ,0.30
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Coca-Cola,27,UPS,$0.45 ,"5,250","$2,363 ","$1,063 ",0.45
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Diet Coke,41,UPS,$0.45 ,"3,250","$1,463 ",$658 ,0.45
